"src","tgt"
"Two women ride their three wheelers .","Zwei Frauen fahren ihre Dreiräder ."
"The black dog and the white dog seem to be getting ready to fight .","Der schwarze Hund und der weiße Hund scheinen sich darauf vorzubereiten , miteinander zu kämpfen ."
"A guitarist plays while people play with hula @-@ hoops in the background .","Ein Gitarrist spielt , während im Hintergrund welche mit Hula @-@ Hoop @-@ Reifen spielen ."
"A young boy wearing a red scarf around his head with the word free written in red on one cheek .","Ein Junge , der einen roten Schal um den Kopf trägt und auf dessen einer Wange mit roter Farbe „ free “ geschrieben ist ."
"A lady in a blue dress singing .","Eine Dame in einem blauen Kleid , die singt ."
"A singer and her band are performing on stage in a club .","Eine Sängerin und ihre Band treten auf der Bühne eines Clubs auf ."
"A man playing a guitar with his band","Ein Mann , der mit seiner Band Gitarre spielt"
"A man a woman and a child sitting on a couch smiling","Ein Mann , eine Frau und ein Kind , die lächelnd auf einem Sofa sitzen"
"A young girl suspended by rope next to a mesh .","Ein Mädchen , das neben einem Maschendraht an einem Seil hängt ."
"The girl in blue jeans and white shirt is balancing on one leg .","Das Mädchen mit Bluejeans und weißem Oberteil balanciert auf einem Bein ."
"A boy on a playground swing strikes a medatative pose .","Ein Junge auf einem Spielplatz nimmt eine meditative Haltung ein ."
"A man wearing a green number twenty five jersey is kicking a white soccer ball on a field .","Ein Mann in einem grünen Trikot mit der Nummer fünfundzwanzig kickt einen weißen Fußball auf einem Feld ."
"A man touches the side of his face .","Ein Mann berührt die Seite seines Gesichts ."
"A little boy stands up next to a window and cries .","Ein kleiner Junge steht neben einem Fenster und weint ."
"A man is cleaning his boat in the driveway .","Ein Mann putzt sein Boot in der Einfahrt ."
"A man in a green shirt and tan cap leans against a railing in someone 's kitchen .","Ein Mann mit grünem Hemd und gelbbrauner Mütze lehnt sich in jemandes Küche an ein Geländer ."
"A woman smoking a cigarette leaning over talking with someone .","Eine Frau , die eine Zigarette raucht , beugt sich im Gespräch mit jemandem vor ."
"A black man sits intently at his sewing machine surrounded by brightly colored fabrics hung on the outside window of a stucco building .","Ein schwarzer Mann sitzt konzentriert an einer Nähmaschine , umgeben von Stoffen in leuchtende Farben , die an das Außenfenster eines Stuckgebäudes gehängt sind ."
"A man sitting outdoors ironing fabric while three people observe","Ein Mann sitzt im Freien und bügelt , drei Leute sehen zu ."
"Two young girls are sitting in the living room playing video games and drinking canned soft drinks .","Zwei Mädchen sitzen im Wohnzimmer , spielen Videospiele und trinken Softdrinks aus Dosen ."
"A little boy attempts to fix his bike .","Ein kleiner Junge versucht , sein Fahrrad zu reparieren ."
"The black dog emerges from the water having collected an object in his teeth .","Der schwarze Hund kommt aus dem Wasser , nachdem er etwas mit seinen Zähnen herausgefischt hat ."
"A man with a red helmet kayaking .","Ein Mann mit einem roten Helm , der Kajak fährt ."
"Man in a kayak swimming in rough waters .","Ein Mann in einem Kajak , das in unruhigem Wasser schwimmt ."
