"src","tgt"
"A gray dog explores a fallen tree in the woods .","Ein grauer Hund untersucht einen umgefallenen Baum im Wald ."
"Four women sharing a meal are laughing together .","Vier Frauen , die miteinander essen , lachen zusammen ."
"Man in green shirt and cargo khakis standing next to a green jeep .","Ein Mann mit grünem Hemd und Cargo Khakis steht neben einem grünen Jeep ."
"Three girlfriends are sitting in a darkened theater .","Drei Freundinnen sitzen in einem abgedunkelten Theater ."
"An elderly man pushes a cart with a loved one 's memorial picture down the street .","Ein älterer Mann schiebt einen Karren mit dem Bild eines geliebten Menschen die Straße entlang ."
"A woman in a green vest is taking a picture of a horse .","Eine Frau mit grüner Weste fotografiert ein Pferd ."
"A young boy wearing a red shirt stands in the street with his arms open wide .","Ein Junge mit rotem Hemd steht mit weit geöffneten Armen auf der Straße ."
"A man holding onto a small girl on a bike .","Ein Mann hält ein kleines Mädchen auf einem Fahrrad ."
"A man wearing a black shirt and a little girl wearing an orange dress share a treat .","Ein Mann mit schwarzem Hemd und ein kleines Mädchen mit einem orangefarbenen Kleid teilen sich eine Süßigkeit ."
"A man , seated , serves food to a little girl .","Ein sitzender Mann tut einem kleinen Mädchen Essen auf ."
"Woman and older man are walking side @-@ by @-@ side on treadmills in a fitness room .","Eine Frau und ein älterer Mann gehen in einem Fitnessstudio nebeneinander auf Laufbändern ."
"A guy is singing into a microphone .","Ein Mann singt in ein Mikrophon ."
"A woman shields her eyes from the sun as she walks on a city street .","Eine Frau , die auf einer Straße in der Stadt geht , schützt ihre Augen vor der Sonne ."
"People walk around a crowded market street .","Leute gehen auf einer vollen Marktstraße ."
"A couple in jeans strolls down a street that is adjacent to an area being blocked off with orange netting .","Ein Paar in Jeans schlendert eine Straße entlang , die neben einem mit orangefarbenen Netzen abgesperrten Bereich liegt ."
"Two girls are laying in bed with two small dogs .","Zwei Mädchen liegen mit zwei kleinen Hunden im Bett ."
"A man and a woman are posing for a photo beside a rack of clothes .","Ein Mann und eine Frau posieren neben einem Kleiderständer für ein Foto ."
"A climber is scaling a mountain cliff .","Ein Kletterer , der an einer Bergwand hoch klettert ."
"Two women wearing what appears to be airline stewardess attire and sunglasses waving inside a building .","Zwei Frauen mit Sonnenbrillen , die etwas tragen , was nach Stewardessenkleidung aussieht , und in einem Gebäude winken ."
"A man is standing in front of a Prince St. Cafe .","Ein Mann steht vor einem Prince St. Cafe ."
"Small girl in red , white and black dress looks at large silver orbs .","Ein kleines Mädchen in einem rot @-@ weiß @-@ schwarzen Kleid blickt auf große silberne Kugeln ."
"The young children are petting a piglet","Die Kinder streicheln ein Ferkel ."
"A dog walks on a red plank by a blue railing .","Ein Hund geht auf einem roten Brett neben einem blauen Geländer ."
"An older woman in a Burberry coat , eating .","Eine ältere Frau in einem Burberry @-@ Mantel , die isst ."
"A woman in black with a tan suit jacket is standing at a podium speaking to an audience .","Eine Frau in Schwarz mit einem gelbbraunen Jackett steht auf einem Podium und spricht zu einer Zuhörerschaft ."
"A young girl running down a street .","Ein junges Mädchen , das die Straße entlang rennt ."
"A man in a tie plays guitar while a well dressed woman looks over sheet music , possibly to sing .","Ein Mann mit Krawatte spielt Gitarre , während eine gut gekleidete Frau sich Noten ansieht , eventuell um zu singen ."
"As I overlook the city I pick up my guitar because of the inspiration .","Wenn ich auf die Stadt blicke , nehme ich meine Gitarre hoch , weil es so inspirierend ist ."
"A blond child is running down a field with his tongue sticking out .","Ein blondes Kind rennt mit herausgestreckter Zunge über ein Feld ."
"A guy reads a book while sitting in front of a piano .","Ein Mann sitzt vor einem Klavier und liest ein Buch ."
"A person rows a boat over a large body of water .","Eine Person rudert ein Boot über ein großes Gewässer ."
"A dog on a beach dragging an item","Ein Hund am Strand , der etwas zieht"
"A mother cradles her school @-@ aged son in her arms .","Eine Mutter hält ihren im Schulalter befindlichen Sohn im Arm ."
"A woman mounts a ladder to paint the ceiling .","Eine Frau steigt auf eine Leiter , um die Decke zu streichen ."
"A person on a bike has a white dog on a leash .","Eine Person auf einem Fahrrad führt einen weißen Hund an der Leine ."
"A woman with glasses is giving a presentation to two women sitting down .","Eine Frau mit Brille gibt zwei sitzenden Frauen eine Präsentation ."
"A woman is receiving help from the female behind the counter .","Eine Frau bekommt Hilfe von der weiblichen Person hinter der Theke ."
