"src","tgt"
"A group of hikers hiking along dirt trail .","Eine Gruppe von Wanderern , die auf einem unbefestigten Weg wandern ."
"A group of friends that were playing a stacking game before it came falling down .","Freunde haben ein Kartenhaus gebaut , bevor es zusammengefallen ist ."
"This woman in shorts is holding a microphone .","Diese Frau in kurzen Hosen hält ein Mikrofon ."
"A woman in black jacket is sitting on a maroon wooden sidewalk bench .","Eine Frau mit schwarzer Jacke sitzt auf einer rotbraunen hölzernen Straßenbank ."
"A person laying on the ground next to a cow .","Eine Person , die neben einer Kuh auf dem Boden liegt ."
"A person sits on the gravel holding a sleeping dog .","Eine Person sitzt auf dem Kies und hält einen schlafenden Hund ."
"A happy newlywed woman , surrounded by friends and family , has a bouquet of flowers .","Eine glückliche frisch verheiratete Frau , umgeben von Freunden und Familie , trägt ein Blumenbukett ."
"A child wearing purple runs through splashing water while a man in red looks on .","Ein lila gekleidetes Kind rennt durch spritzendes Wasser , ein rot gekleideter Mann sieht zu ."
"Two men in a room with many beds .","Zwei Männer in einem Raum mit vielen Betten ."
"Two men smiling at the camera inside a restaurant , one is holding up a beer .","Zwei Männer , die in einem Restaurant in die Kamera lächeln , einer hält ein Bier hoch ."
"Three blond women are looking in microscopes .","Drei blonde Frauen blicken in Mikroskope ."
"A redheaded woman is sitting in front of a chain link fence and has two men on either side of her .","Eine rothaarige Frau sitzt vor einem Maschendrahtzaun und ist von zwei Männern flankiert ."
"A young couple enjoys a snowball fight .","Ein junges Paar macht eine Schneeballschlacht ."
"A child is posing with a funny by for the camera by the water .","Ein Kind lässt sich mit einem lustigen Jungen am Wasser fotografieren ."
"A man in a gray shirt and khaki pants sits on a camping chair .","Ein Mann mit grauem Hemd und khakifarbenen Hosen sitzt auf einem Campingstuhl ."
"A young woman walking along in the shadows in front of a fenced area .","Eine junge Frau , die vor einem eingezäunten Bereich im Schatten entlang geht ."
