"src","tgt"
"A female standing in a doorway , smoking a cigarette .","Eine weibliche Person , die in einer Türöffnung steht und eine Zigarette raucht ."
"The man is wearing a scarf , jacket , and a furry hat on a snowy day .","Der Mann trägt an einem verschneiten Tag Schal , Jacke und Pelzmütze ."
"A boy is playing cricket .","Ein Junge spielt Kricket ."
"A mom is very happy to be holding her new baby .","Eine Mutter freut sich sehr , dass sie ihr neugeborenes Baby hält ."
"A black and white dog is jumping in the grass .","Ein schwarz @-@ weißer Hund springt auf der Wiese ."
"The black and white dog along with the brown dog are galloping outside","Der schwarz @-@ weiße Hund galoppiert mit dem braunen Hund irgendwo im Freien ."
"A woman with a helmet riding a bike .","Eine Frau mit einem Helm fährt Fahrrad ."
"Two boys playing cricket , one is throwing a orange ball .","Zwei Jungen spielen Kricket , einer wirft einen orangefarbenen Ball ."
"A portrait of a girl and young child .","Ein Porträt eines Mädchens und eines kleinen Kindes ."
"A man looks down as a child sleeps in his arms .","Ein Mann , in dessen Armen ein Kind schläft , blickt nach unten ."
"A girl is holding a ball and pointing to a frisbee .","Ein Mädchen hält einen Ball und zeigt auf eine Frisbeescheibe ."
"The school children wore uniforms of white shirts and navy pants or skirts and yellow name tags .","Die Schulkinder trugen Uniformen mit weißen Hemden , blauen Hosen und gelben Namensschildchen ."
"Seven people sit at table in metal fold @-@ up chairs discuss topic .","Sieben Personen sitzen ein metallenen Klappstühlen und diskutieren ein Thema ."
"A young black child stands on the edge of a body of water near buckets .","Ein schwarzes Kind steht am Rand eines Gewässers in der Nähe von Eimern ."
"A medium sized child jumps off of a dusty bank over a creek .","Ein mittelgroßes Kind springt von einem staubigen Erdwall über einen Bach ."
"People milling around acting as if they are waiting for an answer from someone or something .","Leute die ziellos herumlaufen und sich verhalten , als ob sie auf eine Antwort von jemandem oder etwas warten ."
"A woman wearing a red skirt is walking beside a stone wall .","Eine Frau mit einem roten Rock geht neben einer Steinmauer entlang ."
"A red dog crouches in the snow .","Ein roter Hund kauert im Schnee ."
"A young child dances on a straw surface .","Ein Kind tanzt auf einer Strohfläche ."
"A boy is pulling a wild face whilst waving cooking implements in his hands .","Eine Junge mit Kochutensilien in den Händen zieht ein wildes Gesicht ."
"Two girls holding drinks and looking at something on a cellphone .","Zwei Mädchen halten Getränke und blicken auf etwas auf einem Handy ."
"Small child in knit hat and coat holds a snow shovel in a snowdrift .","Ein kleines Kind mit Strickmütze und Mantel hält eine Schneeschaufel in einer Schneewehe ."
