"src","tgt"
"Two husky @-@ like white dogs are outside on snow .","Zwei Husky @-@ ähnliche weiße Hunde sind draußen im Schnee ."
"A child in a blue sleep suit plays with a red mop in a red bucket .","Ein Kind in einem blauen Schlafanzug spielt mit einem roten Mopp in einem roten Eimer ."
"A white dog running in the snow .","Ein weißer Hund , der im Schnee rennt ."
"The photo looks down on a street where five pedestrians are walking .","Das Foto zeigt den Blick auf eine Straße , auf der fünf Fußgänger unterwegs sind ."
"Several people with baggage , lost looks on their faces , and comfortable .","Mehrere Personen mit Gepäck , mit verlorenem Blick im Gesicht , die sich unwohl fühlen ."
"Numerous men and women enjoying an outdoor area .","Zahlreiche Männer und Frauen , die es sich unter freiem Himmel gut gehen lassen ."
"Two boys watch a third boy kicking some snow .","Zwei Jungen beobachten einen dritten Jungen , der Schnee kickt ."
"A man in a long @-@ sleeved lack shirt sitting at an organ in a large building as people 3 people look on .","Ein Mann mit langärmeligem Lackhemd , der in einem großen Gebäude an einer Orgel sitzt , während 3 Personen zusehen ."
"A man plays makeshift drums on white buckets in the snow .","Ein Mann trommelt auf weißen Eimern im Schnee ."
"A boy with a zip @-@ up sweater is playing the french horn .","Ein Junge mit einem Pullover mit Reißverschluss spielt Waldhorn ."
"A man is sitting with his music stand in front of him .","Ein Mann sitzt da mit einem Notenständer vor sich ."
"A brown and black down with a blue collar near a soccer ball on a grassy field .","Ein braun @-@ schwarzer Hund mit einem blauen Halsband in der Nähe eines Fußballs auf der Wiese ."
