"src","tgt"
"An older man with glasses fixing a toy firetruck while an baby girl plays with it .","Ein älterer Mann mit Brille , der ein Spielzeug @-@ Feuerwehrauto repariert , während ein kleines Mädchen damit spielt ."
"A woman on a cellphone walks up the steps of the underground with another passenger close behind .","Eine Frau mit einem Handy geht die Stufen der U @-@ Bahn hoch , dicht gefolgt von einem anderen Passagier ."
"A man selling or buying oranges on a cart in an outside supermarket .","Ein Mann , der Orangen auf einem Karren in einem Supermarkt im Freien kauft oder verkauft ."
"A boy in red jumps backward onto the sand at a playground .","Ein rot gekleideter Junge springt auf einem Spielplatz rückwärts auf den Sand ."
"A boy jumps on the bright colored pillows .","Ein Junge springt auf hellen , bunten Kissen ."
"A brown dog and a spotted dog squabble over a dog toy .","Ein brauner Hund und ein getupfter Hund zanken sich um ein Hundespielzeug ."
"Man in a sweater learning to knit .","Ein Mann , der einen Pullover trägt , lernt zu stricken ."
"Female sign holders take refuge under umbrellas during a rainstorm .","Schildträgerinnen nehmen bei einem stürmischen Regen Zuflucht unter Regenschirmen ."
"A group of women are sitting around tables .","Frauen sitzen an Tischen ."
"A group of women are sitting near each other and knitting .","Eine Gruppe von Frauen , die beieinander sitzen und stricken ."
"Several woman are conversing around a table .","Mehrere Frauen unterhalten sich an einem Tisch ."
"A white dog in a black coat is standing in the snow .","Ein weißer Hund in schwarzer Jacke steht im Schnee ."
"A group of people are visiting in a dark lit room .","Eine Gruppe besucht einen schwach beleuchteten Raum ."
"Three females are hanging while the other three females are walking away .","Drei weibliche Personen hängen , und die anderen drei weiblichen Personen gehen weg ."
"A single man drinking a mug of green liquid","Ein einzelner Mann , der eine Tasse mit einer grünen Flüssigkeit trinkt"
"A group of people at a party with two cakes on the table .","Eine Gruppe auf einer Party mit zwei Kuchen auf dem Tisch ."
"Many old females are performing arts and crafts .","Viele alte Frauen basteln etwas ."
"A crowd of people are in the streets and some have torches .","Eine Menschenmenge ist auf der Straße , einige haben Fackeln ."
"A couple of people have finished shoveling a path .","Ein paar Leute sind gerade damit fertig , einen Pfad frei zu schaufeln ."
"Men working along side a fish and chips restaurant with a dump truck .","Männer arbeiten neben einem Fisch and Chips Restaurant mit einem Kipper ."
"A man is watching his young daughter 's reaction to a homemade birthday cake .","Ein Mann beobachtet die Reaktion seiner jungen Tochter auf einen selbstgebackenen Geburtstagskuchen ."
"People running and walking in and out of a small farm town .","Leute , die in eine Kleinstadt und aus der Kleinstadt heraus rennen und gehen ."
"A man dressed in black walks on an icy sidewalk","Ein schwarz gekleideter Mann geht auf einem vereisten Bürgersteig ."
"A little girl in a brown top and pink pants is balancing a bowl with plants in it on her head .","Ein kleines Mädchen mit braunem Oberteil und rosafarbenen Hosen balanciert eine Schüssel mit Pflanzen auf seinem Kopf ."
"A group of people standing in the street .","Mehrere Personen stehen auf der Straße ."
"A hold man in green jacket reads a book along a dirt trail .","Ein alter Mann mit grüner Jacke liest auf einem Feldwanderweg ein Buch ."
