"src","tgt"
"Man uses inflatable toy to play a lawn game .","Ein Mann benutzt ein aufblasbares Spielzeug für ein Spiel auf dem Rasen ."
"A group of race buggies travel down a racetrack .","Eine Gruppe Rennautos fährt auf einer Rennstrecke ."
"A person with tattoos on their arm wearing a motorcycle helmet .","Eine Person mit Tattoos auf dem Arm und einem Motorradhelm auf dem Kopf ."
"A family and friends sit to eat at a table filled with many bowls of great food .","Eine Familie und Freunde sitzen zum Essen an einem Tisch mit vielen Schüsseln voller leckerem Essen ."
"A collie runs down a slide .","Ein Collie rennt eine Rutsche herunter ."
"A man wearing a brown jacket stands among a group of men in front of a large machine .","Ein Mann mit braunem Jackett steht zwischen einer Gruppe von Männern vor einer großen Maschine ."
"Crowd of people climbing stairs to a platform .","Eine Menschenmenge , die Treppen zu einer Plattform hochsteigt ."
"Two men in a bar making funny faces while holding a drink with their right hand .","Zwei Männer in einer Bar , die Grimassen ziehen und in der rechten Hand ein Getränk halten ."
"A bald man in a white shirt drinks a glass of beer .","Ein glatzköpfiger Mann mit weißem Hemd trinkt ein Glas Bier ."
"The man in a blue shirt , wearing a helmet , is readying to climb .","Der Mann mit blauem Hemd und Helm ist bereit zu klettern ."
"A man drilling a hole into a pumpkin .","Ein Mann bohrt ein Loch in einen Kürbis ."
"A man is videotaping another man who is beginning to climb up a metal structure .","Ein Mann macht eine Videoaufnahme von einem anderen Mann , der beginnt , an einer Metallkonstruktion hochzuklettern ."
"A man preparing to repel down a mountain .","Ein Mann bereitet sich darauf vor , sich an einem Berg abzuseilen ."
"A middle @-@ aged woman attired in a red skirt , brown blouse engaged in making pottery .","Eine Frau mittleren Alters in rotem Rock und brauner Bluse , die Töpferwaren herstellt ."
"A man stands near a Christian sign , as a public train passes behind him .","Ein Mann steht neben einem „ Christian “ -Schild , während hinter ihm ein Zug vorbei fährt ."
"A dog jumps and catches a Frisbee in the grass .","Ein Hund springt im Gras und fängt eine Frisbee @-@ Scheibe ."
"Young adults have barbecue in the park .","Junge Erwachsene grillen im Park ."
"A man with a white jacket is holding a black book .","Ein Mann mit weißer Jacke hält einen schwarzen Block ."
"A man fishing from the shore in the winter time .","Ein Mann , der im Winter vom Strand aus angelt ."
"A man and a woman are looking at the view on a stairway by the sea .","Ein Mann und eine Frau genießen auf einer Treppe am Meer die Aussicht ."
