"src","tgt"
"A man and woman enjoy a ride down the rapids on a warm day .","Ein Mann und eine Frau genießen an einem warmen Tag eine Fahrt über die Stromschnellen ."
"A girl doing a split handstand on the beach during the day with a amusement park in the background .","Ein Mädchen , das tagsüber am Strand einen Handstand mit Grätsche macht , während im Hintergrund ein Vergnügungspark zu sehen ist ."
"A man in an orange shirt is using a scraper in a sifter .","Ein Mann in einem orangefarbenen Hemd benutzt in einer Siebvorrichtung einen Schaber ."
"Two girls sparring with a red and blue bat while another girl watches .","Zwei Mädchen , die mit einem roten und einem blauen Schläger kämpfen , während ein anderes Mädchen zusieht ."
"A woman is pushing a young girl in a swing .","Eine Frau gibt einem Mädchen auf einer Schaukel Schwung ."
"Two boys posing in blue shirts and khaki shorts .","Zwei Jungen posieren in blauen Hemden und khakifarbenen Shorts ."
"A group of people wait at a platform while a train passes them .","Eine Menschengruppe wartet auf einem Bahnsteig , während ein Zug vorbeifährt ."
"A small girl playing , on the sidewalk , with a stick .","Ein kleines Mädchen , das auf dem Gehweg mit einem Stock spielt ."
"A man pushing a hand @-@ truck of boxes is bending over to pick up a pear .","Ein Mann , der einen Handwagen mit Kisten schiebt , beugt sich nach vorne , um eine Birne aufzuheben ."
"A vendor standing in the window of her shop .","Eine Verkäuferin , die im Fenster ihres Ladens steht ."
"Several men of Indian origin are conversing and one , in particular , seems very excited about the conversation .","Mehrere Männer indischer Herkunft unterhalten sich , und einer scheint besonders aufgeregt zu sein ."
"Island woman cooking outside with pineapples and fruit .","Eine Inselbewohnerin , die im Freien mit Ananas und Obst kocht ."
"A group of people in kilts are playing music while a runner in black runs by .","Eine Gruppe von Kiltträgern spielt Musik , während jemand schwarz gekleidetes vorbei rennt ."
"A man opening a barbecue oven while holding tongs .","Ein Mann , der einen Grillofen öffnet und eine Zange hält ."
"The little girl is wearing a denim dress and holding a brown teddy bear .","Das kleine Mädchen trägt ein Jeanskleid und hält einen braunen Teddybär ."
"A man catches a decent sized fish and is taking it off the hook","Ein Mann fängt einen recht großen Fisch und nimmt ihn vom Haken ."
"A man with a ponytail and tan tank top sitting on a couch counting on his fingers .","Ein Mann mit Pferdeschwanz und gelbbraunem Tanktop , der auf einer Couch sitzt und etwas an seinen Fingern abzählt ."
"A man with a green shirt on is working .","Ein Mann mit einem grünen Hemd arbeitet ."
"Two young attractive women with shorts cross a street of a busy city .","Zwei junge attraktive Frauen mit Shorts überqueren in einer belebten Stadt die Straße ."
"The man climbs through the rocks and snow .","Der Mann klettert durch Fels und Schnee ."
"This picture is of a young girl practicing gymnastics in a gym .","Dieses Bild zeigt ein Mädchen , das in einer Turnhalle Gymnastik macht ."
"Two beige dogs are playing in the snow .","Zwei beige Hunde spielen im Schnee ."
"A man about to step off the edge of a desert rock formation .","Ein Mann , der dabei ist , einen Schritt von einer Felskante in der Wüste herunter zu machen ."
"Three women in dresses and headscarves outside .","Drei Frauen mit Kleidern und Kopftüchern im Freien ."
"A little boy and his bike sit outside the Kuthhoop Hotel .","Ein kleiner Junge sitzt mit seinem Fahrrad vor dem Kuthhoop @-@ Hotel ."
"The sunshine behind a group of trees on a long rode .","Der Sonnenschein hinter einer Baumgruppe an einer langen Straße ."
"A man in an orange shirt is taking a picture .","Ein Mann in einem orangefarbenen Hemd macht ein Foto ."
"A crowd cheers on a baseball team .","Eine Menschenmenge feuert ein Baseballteam an ."
"A man and a much younger boy , both wearing hats , taking a stroll through nature .","Ein Mann und ein viel jüngerer Junge , beide mit Mützen , spazieren durch die Natur ."
"Little boy pushing another little boy up the pole .","Ein kleiner Junge , der einen anderen kleinen Jungen den Mast hoch schiebt ."
"A man with a white shirt and tie is standing on a sidewalk between cement barriers .","Ein Mann mit weißem Hemd und Krawatte steht auf einem Bürgersteig zwischen Betonsperren ."
"A boy reaches the top of a jungle gym .","Ein Junger erreicht das Oberteil eines Klettergerüsts ."
"Two people in black vests are standing in front of children in white vests with an American flag between them .","Zwei Personen in schwarzen Hemden stehen vor Kindern in weißen Hemden mit einer amerikanischen Flagge ."
"A man with swords battling a female with a spear .","Ein Mann mit Schwertern , der gegen eine Frau mit einem Speer kämpft ."
"Two men in the middle of the action of a fighting match .","Zwei Männer mitten in einem Kampf ."
