"src","tgt"
"A girl going on a ride in a circus that spins around in circles up in the air .","Ein Mädchen fährt auf einem Rondell , dass sich in der Luft im Kreis dreht ."
"A man in glasses prays with two other men .","Ein Mann mit Brille betet mit zwei anderen Männern ."
"Two golden dogs are chewing a white cushion on a wooden patio .","Zwei Hunde mit goldenem Fell kauen ein weißes Kissen auf einer Holzveranda ."
"Two dogs fight over a piece of cloth .","Zwei Hunde kämpfen um ein Stück Stoff ."
"A person dressed in black and red protective gear drives an ATV on a track .","Ein Mensch in schwarz @-@ roter Schutzkleidung fährt ein Geländefahrzeug auf einer Piste ."
"A young child in blue jeans sliding down a blue slide","Ein kleines Kind in Bluejeans rutscht eine blaue Rutsche hinunter ."
"Three women , two with tattoos , walking down the street","Drei Frauen , zwei davon mit Tattoos , laufen die Straße entlang ."
"The dog runs in the park .","Die Hunde rennen im Park ."
"A team of baseball players in blue uniforms , walking together on field .","Ein Baseballteam in blauen Trikots läuft gemeinsam auf dem Feld ."
"A person in a wheelchair is on a sidewalk .","Ein Mensch im Rollstuhl auf einem Gehsteig ."
"Two men talking to another guy in a green cap as another man sleeps on a bench in the back .","Zwei Männer sprechen mit einem anderen Typen mit grüner Kappe , während im Hintergrund ein anderer Mann auf einer Bank schläft ."
"A man in brown clothing is swinging at a golf ball with a club .","Ein Mann in brauner Kleidung schwingt einen Golfschläger nach einem Golfball ."
"A child slides down a slide and into the water .","Ein Kind rutscht eine Rutsche hinunter ins Wasser ."
"A group of people walking arm and arm across the green grass .","Eine Gruppe von Menschen laufen Arm in Arm über das grüne Gras ."
"A man is throwing freesbies into the air and the border collie is catching them in the air .","Ein Mann wirft Frisbees in die Luft und der Bordercollie fängt sie in der Luft ."
"An older man plays violin in a bar .","Ein älterer Mann spielt in einer Bar Geige ."
"A woman is playing a guitar in front of a tree .","Eine Frau spielt Gitarre vor einem Baum ."
"Man and jumping dog perform Frisbee act for crowd at outdoor event .","Mann und springender Hund spielen bei einem Event im Freien Frisbee vor Publikum ."
"A man dressed in blue pulling on a rope that 's attached to a boat .","Ein blau gekleideter Mann zieht an einem Seil , das an einem Boot befestigt ist ."
"A man is crouching down holding on to his large brown dog .","Ein Mann hockt und hält sich an seinem Hund fest ."
"A man in a black shirt and jeans stands at a microphone holding a guitar .","Ein Mann in einem schwarzen Hemd und Jeans steht an einem Mikrofon und hält eine Gitarre ."
"A male gymnast is swinging on the rings .","Ein Turner schwingt an Ringen ."
"A little boy with his leg covered in painters tape , his brother wearing a superman cape .","Ein kleiner Junge hat Malerkrepp ums Bein gewickelt , sein Bruder trägt einen Supermann @-@ Umhang ."
"A dog jumps off a wooden porch .","Ein Hund springt von einer Holzveranda ."
"A rider on a white horse is in the middle of a jump over a hurdle .","Ein Reiter auf einem weißen Pferd mitten beim Sprung über ein Hindernis ."
"A black dog and a white dog playing in the street .","Ein schwarzer Hund und ein weißer Hund spielen auf der Straße ."
"The lady is putting colored lipstick on her lips in the mirror .","Die Dame trägt vor dem Spiegel farbigen Lippenstift auf ihre Lippen auf ."
