"src","tgt"
"A tan animal is being swatted in the face by a brown and white bull .","Ein gelbbraunes Tier erhält einen Schlag ins Gesicht von einem braun @-@ weißen Bullen ."
"A small child looks through coin @-@ operated binoculars next to a body of water .","Ein kleines Kind blickt durch ein Münzfernglas bei einem Gewässer ."
"This is a child in a snowy landscape sledding down a hill .","Dies ist ein Kind in einer verschneiten Landschaft , das mit dem Schlitten einen Hügel hinunterfährt ."
"Two dogs playing keep @-@ away with red toy on blue string .","Zwei Hund necken sich mit einem roten Spielzeug an einem blauen Seil ."
"A red @-@ cheeked , white @-@ bearded man smiles as he stands at an arrangement of colorful arrangement of baskets and decorations .","Ein rotbackiger Mann mit weißem Bart steht lächelnd bei einem farbenprächtigen Arrangement von Körben und Dekorationen ."
"Three children are playing at a sprinkler park .","Drei Kinder spielen in einem Springbrunnenpark ."
"A boy wearing a red shirt dumps water out of a yellow bucket onto a girl 's head .","Ein Junge mit rotem Hemd gießt einem Mädchen Wasser aus einem gelben Eimer auf den Kopf ."
"Two women in black jackets reading a magazine and smiling .","Zwei Frauen in schwarzen Jacken , die eine Zeitschrift lesen und lächeln ."
"A group of friends are getting ready to go skiing .","Eine Freundesgruppe , die sich darauf vorbereitet , Skifahren zu gehen ."
"People are skiing down a snow covered mountain .","Leute fahren an einem schneebedeckten Berg Ski ."
"A boy snow tubing on a green , blue , and yellow colored tube .","Ein Junge , der auf einer grün @-@ blau @-@ gelben Röhre über den Schnee fährt ."
"Five individuals holding instruments and practicing music together next to a building .","Fünf Personen neben einem Gebäude , die Instrumente halten und zusammen üben ."
"Here is a picture of a man pole dancing in front of his friends at a house party .","Dies ist das Bild eines Mannes , der bei einer Hausparty vor seinen Freunden erotisch tanzt ."
"A brown dog and two white dogs are bounding after a ball .","Ein brauner Hund und zwei weiße Hunde springen nach einem Ball ."
"Three people take a lift up the mountain in the ski resort of Adirondack express .","Drei Personen fahren im Skigebiet von Adirondack Express mit dem Lift einen Berg hoch ."
"A little girl in blue panes dances on the grass .","Ein kleines Mädchen mit blauen Scheiben tanzt auf dem Gras ."
"A young man wearing a hood standing in a swampy area holding a camera .","Ein junger Mann mit Kapuze steht in einem sumpfigen Gelände und hält eine Kamera ."
"Two adolescence are making their way through woods .","Zwei Heranwachsende schlagen sich durch den Wald ."
"An extreme biker , wearing a red and white jacket , is flying through the air on a red bike .","Ein Extrembiker mit rot @-@ weißer Jacke fliegt auf einem roten Motorrad durch die Luft ."
"A bald , older man playing with a dog .","Ein älterer Mann mit Glatze , der mit einem Hund spielt ."
"A young blond boy is eating a banana while an elderly woman in the background watches .","Ein blonder Junge isst eine Banane , und eine ältere Frau im Hintergrund sieht zu ."
"Two young girls are going swimming near mountains capped with snow .","Zwei Mädchen gehen in der Nähe von schneebedeckten Bergen schwimmen ."
"Two ladies wearing medical mask working in a food factory .","Zwei Damen mit Schutzmasken , die in einer Fabrik arbeiten ."
"Person doing a dance on the ocean .","Eine Person , die auf dem Meer tanzt ."
"Two blond women are posing in front of the camera with a large green toy .","Zwei blonde Frauen posieren mit einem großen grünen Spielzeug vor der Kamera ."
"A man and a woman laugh together .","Ein Mann und eine Frau lachen zusammen ."
"An infant napping in it 's crib in pajamas .","Ein Säugling im Schlafanzug schläft in seinem Kinderbett ."
